key,value
104193,123455
128213,173287
69469,23890
168261,142639
101587,48465
97260,99993
96836,48911
116857,11696
69021,115275
121912,69048
59308,70401
147913,16158
39617,197193
182575,174972
25350,22467
175149,90122
141937,108524
198300,154593
59641,145123
15986,101477
136991,109741
140381,180110
124472,150133
61772,124849
78342,20697
103495,187250
9103,131622
149741,135480
149811,177611
162600,38652
31531,198492
117713,45319
43821,55545
50521,33078
11187,110985
20543,179077
114135,52931
164423,38765
155988,67603
83820,190605
17566,22813
101737,145847
104164,144717
85492,72404
136233,120103
3241,183608
163330,154029
136986,109994
29496,108643
39227,38849
148529,154123
152745,198804
26267,27691
147504,26474
74997,140413
90143,107712
69241,100412
171648,127293
149952,159635
124006,9821
45141,72198
105637,37710
162069,159555
178471,181839
105308,10166
103754,86899
181014,62279
12921,195493
124575,70407
97633,5303
88569,79444
81513,73491
128875,182500
179529,25747
59757,35228
78769,194962
116158,84113
70626,191050
109254,158591
169228,23406
49266,115793
55414,106737
194234,126998
199096,135397
98018,14734
135074,41673
17201,81559
186009,132853
105744,35559
137438,149074
7588,45544
50531,52619
15106,65402
8669,119655
13253,94470
184715,52195
71821,96561
121692,132415
104056,166568
32472,178565
8011,63422
97639,128132
155724,116943
46552,124408
153847,144528
91687,90242
42864,67806
196335,180578
23695,74729
7195,101335
13015,42705
150014,56182
58025,169706
59011,177653
54193,70538
170809,107349
134553,5256
178834,2332
124281,34685
169704,45403
157585,2218
58659,66162
159473,80074
186840,185956
168490,72188
111098,98690
91412,120323
66059,57202
122342,79205
177522,136482
163474,104111
153219,26820
1926,134090
173632,98102
147182,169696
155653,159658
74102,78243
179414,28338
126284,16734
88154,72478
167928,85232
72583,68458
171997,186408
170778,78326
49377,39303
135605,62993
14883,157295
105931,173154
83777,178456
36681,189080
6672,171809
130383,77490
68007,109724
106063,101783
193129,9258
152836,185616
149957,49785
89959,190460
187005,58291
179914,140151
167330,124711
176126,93977
132989,78694
44560,172389
146341,47483
77013,25586
123412,33539
194227,67804
190103,146546
199994,47990
178182,87984
171556,23409
58262,93135
58544,195090
80500,110224
86852,97434
68304,153503
77083,121572
30875,123348
14071,166303
152980,152125
162700,18668
123789,50998
131197,31409
178440,100052
138893,78212
108293,14172
39525,36009
52506,89828
107267,149265
119949,37545
82938,187608
47279,21184
127816,87196
165421,46353
82159,166330
15207,1235
118503,71703
54888,199542
44198,151068
41532,128339
23079,33922
161082,113694
166064,112567
105747,112466
125147,100484
1223,9889
139927,52275
191537,97806
3690,84466
198403,139207
49958,4696
177405,1081
164282,192309
65227,59314
181803,90269
81813,33798
26924,100545
131946,154316
80246,43783
17114,11984
78171,76238
119518,190796
136390,156334
137394,88561
113682,180035
35072,89845
128497,94175
196638,49394
43223,105746
5013,59878
58804,190622
34394,55362
192433,5744
154584,132286
44298,32286
96099,186413
170535,9794
98354,167856
67053,140177
163351,12736
155693,12572
173531,28341
171328,5175
12644,180813
30353,109255
116474,99681
32399,143466
66253,124360
183990,40141
53869,182240
179762,165232
2439,78935
110328,173451
26471,173665
136395,70772
163262,158763
183691,35956
109792,27502
134108,188420
161925,30863
74109,29887
27856,130479
52074,159646
52363,68942
137139,52867
93827,184401
107415,77424
42040,10329
143691,130116
54445,180408
126003,86665
61474,717
3342,176064
23331,28948
150510,175380
129526,39097
23614,134140
19673,189677
189681,26552
67080,168909
60597,119734
77600,69238
121707,13128
26164,45797
10340,76170
94428,177410
81974,111672
193603,30382
24903,198758
12029,2535
36279,173894
169659,44698
86156,93723
114744,163002
70335,192169
24366,97680
89842,47938
29840,105061
104923,119678
71259,101113
180853,125369
110556,170091
43720,29637
34737,182496
190424,15373
41784,27187
109059,154861
126530,149145
177836,114861
47516,160254
99549,94004
160263,7554
179428,190651
34250,126636
127958,29605
107815,115523
12051,16603
68580,171697
82375,3240
184698,177714
137577,194936
151165,189732
148114,58716
175595,88683
136078,137128
180418,183652
162067,24967
113468,173464
190487,65162
126334,90636
173987,177286
168140,100893
38968,146366
160671,14304
3052,168663
41137,132531
123021,129980
43359,19625
196982,128882
84052,63148
86742,72917
13199,132888
58381,144309
168641,99257
105716,61603
20664,120348
116441,150217
117466,23073
130667,117196
82853,31118
130383,195359
171277,4658
26907,105759
108092,9393
146048,143942
44,23827
158388,162284
167126,79848
133257,147412
54224,171598
176022,119592
89352,95248
14227,58436
119133,87024
146840,162465
157273,124029
187867,172272
95235,187672
118628,29890
25542,199051
172729,58129
575,89484
93097,166110
76541,143573
136835,98013
184050,27871
12000,43032
129085,36817
187919,194644
189152,107272
28039,66660
160131,51359
49163,31652
102995,56515
119811,49959
187901,88587
28250,198482
108650,12189
166000,176197
154353,32301
118097,119901
172610,154485
132172,35294
130764,1137
139031,192994
12732,145024
113458,153385
126597,133256
46452,181355
151664,45521
191494,33654
27146,101556
172365,157429
158901,84369
132149,100837
109750,159644
181538,199851
65074,71721
104299,89878
77115,118710
34962,36223
108198,157948
183504,196195
134294,78358
183892,143604
82289,186613
193152,145118
165827,56975
52661,54974
163621,187271
76173,179991
90516,176258
34779,186226
170416,46612
132092,142210
182009,166953
84510,186214
30252,199432
92337,147398
125926,152779
149589,174891
186154,109439
176748,196049
139959,74954
110726,3347
137030,27910
6624,99842
38096,13910
175703,14838
52403,69986
196656,42188
75134,179146
65683,38385
16261,181035
77369,53477
197550,141865
8468,94026
118644,26864
161509,177085
193853,147294
58800,194619
169638,147133
101944,62284
133935,182485
75402,181649
174193,12315
100029,101595
109200,179607
81960,144736
14103,3398
194948,65887
53238,162676
116146,59126
166143,184714
186003,169772
96401,197946
154241,143291
193580,158174
51503,190031
50724,77116
117654,46511
178954,19521
49014,45559
192696,134701
31287,98880
10652,112330
73167,145908
69268,34096
42186,153088
66850,1479
86655,122245
186040,40581
10470,40292
84575,156468
13331,163936
161378,173510
78945,128594
150123,144221
93869,19105
185514,83324
137729,57661
48200,136473
17872,132419
41778,109033
142365,140780
105753,24102
91593,57985
55929,173889
87001,86787
94580,76958
57264,197304
162078,139067
124480,147150
197167,170210
2307,30073
175358,90703
116828,63005
168365,160878
162825,63917
10453,178926
84131,99974
29720,101155
67263,141619
189785,74141
6476,135493
98293,134823
133361,116800
127612,11495
77708,170794
50465,83968
134714,21586
25154,43881
141026,139776
1921,164346
17163,55255
175724,165023
55882,179674
111203,27243
53891,140969
184219,194347
114094,169492
18905,195792
179842,40305
6226,120383
187922,86957
9931,22943
19201,14226
46659,66036
146298,18465
150722,59675
67803,106858
101720,118259
165207,106023
113514,82943
4427,102105
176501,31013
140203,1546
168145,188818
162096,16577
198170,195546
153513,11931
183732,19028
93768,131815
27822,75978
179798,78997
159007,22676
73798,114734
99985,103576
173204,8079
124253,40979
139845,57636
35751,195757
102496,143058
77326,166211
37768,78133
177547,191188
169853,97813
2922,145103
145508,37060
32305,10950
1318,150134
156409,103306
140811,143530
22315,79872
55064,196161
194361,190300
90138,55505
108174,169327
134362,37343
42193,48232
57878,161712
66254,50941
30047,47541
175892,148712
14257,196881
143878,120917
168997,144091
19174,76192
176078,17658
65716,25743
51751,190208
152199,127714
86730,93621
33610,175976
171828,61481
26226,74746
162402,18299
50724,83305
127365,118134
86073,161570
172863,80130
181785,153136
39949,148256
148599,95549
82924,112278
44207,1266
82107,64533
58071,186698
193938,167991
114327,72529
94237,35207
178147,192144
86917,125817
121332,116747
94041,80077
127656,144617
28529,46077
169227,159023
21488,73561
36700,141195
51493,69005
192294,164264
20044,190690
19765,4883
132953,165577
8177,152539
151755,106203
154674,55773
9609,144597
68319,142467
141473,123759
171418,38963
95897,102891
58538,154560
192211,76283
35096,121818
131366,133801
23738,104014
95385,131640
2776,173717
62621,160965
179348,43474
198497,134777
36797,116974
41739,46961
148467,148324
172861,38325
192916,191890
126747,94056
10595,57362
199615,127832
60751,16478
69299,96845
61346,11221
175265,54204
135760,94699
101736,123122
119182,12173
10460,170006
84953,27059
184480,136674
166085,71695
194487,69026
151684,142698
149464,45573
98739,171357
99226,95760
154056,171268
20404,135440
65951,98652
58431,135363
106389,92510
90448,127627
126382,158390
1729,131553
36429,115316
43412,60290
20208,134883
168683,73612
55447,39384
48996,41250
94954,157816
188036,31019
173305,60383
108688,86566
188810,29711
126226,177007
125518,125572
55234,154872
42269,169675
107714,5884
63876,11310
33524,150336
155280,42239
35317,165030
134386,10273
150016,38499
14656,43605
67701,47195
135434,106287
157117,147745
167148,4881
188625,190834
173472,74305
22478,56778
117755,158997
123578,126266
44713,57504
107680,157506
37411,152737
47679,163371
172922,133904
69342,43967
189841,179723
89829,118874
156377,154821
18046,60244
99145,101046
34658,28461
4341,53044
137025,132214
179402,110046
39206,158731
25244,46510
124746,161152
157237,10233
139311,131944
197232,30806
24429,126416
172855,34164
158197,141370
314,177880
170192,113114
136850,110279
97092,11387
182882,138888
112448,60158
126385,99938
91886,154415
194351,199632
182637,151026
25615,111539
35096,66720
125079,60951
21972,74256
156838,142535
107124,67582
49550,1433
185899,194942
1864,151515
136980,30888
136252,1885
98311,171585
53849,180293
82811,107176
94966,27940
40574,111692
170806,153451
66488,68498
140536,111034
148024,95851
160400,72236
178416,104190
197911,53397
108325,144730
146161,126476
46850,97049
146563,145466
126814,66526
80387,151427
90270,184941
104367,192880
36193,172827
31217,196035
60233,117072
183320,42413
26287,56218
133259,105004
88719,144330
160963,182729
179454,185280
13645,42136
102001,166691
1386,23878
38096,123645
157350,114131
23105,16798
68967,58135
97212,20981
159653,9897
189921,100748
105026,160947
172012,136578
75096,186543
156623,15063
45946,167848
129595,115073
2807,52876
172198,135830
74974,51051
8810,157159
133837,135217
183094,60731
161268,44428
176691,9453
94303,62719
171709,75
41273,22765
72335,104709
92570,175547
103584,106286
153637,52510
135723,4028
193180,184450
17987,23636
144072,74578
190352,146568
152812,91251
91088,72484
59322,158954
50993,119212
105894,150708
1219,68447
45884,106727
132707,27909
146441,18975
131902,77136
89120,30673
134555,67552
141008,150704
65573,181978
116069,98849
147631,126780
63772,198567
89040,120284
178675,120775
153833,7169
126345,30479
67585,17708
100315,166110
57771,177448
183809,60274
82766,108114
92562,135398
140417,2548
183715,69035
65079,75311
24381,104577
176605,196290
89651,19930
145372,46788
124926,82279
92677,57295
150395,70536
47915,195600
179072,49851
130809,193229
52341,61567
192788,63453
69574,54205
60085,53154
65456,162161
93330,40893
27967,31425
20575,177160
173912,129149
160911,1736
141944,11079
126429,97306
162704,82684
129064,150606
72019,128661
47938,133990
73470,104301
58220,196652
151169,33618
14194,137818
110933,125388
141759,8536
131720,91039
103210,179919
45822,119851
31553,183040
135844,120604
82746,180672
2206,3098
176712,55247
99464,152307
26410,85311
94791,160636
68078,49060
143802,68904
62164,70623
123560,160716
89940,95924
48211,130749
111134,55189
109862,183687
197183,97598
95703,105012
73303,118155
47156,149791
34377,150966
179833,59917
26180,188957
70765,61814
145579,113303
99846,51396
38232,193604
39203,123990
2553,46296
110499,130966
35250,165321
135530,139980
188890,82766
127564,78652
65791,147361
148854,12506
104438,25945
181021,42819
15738,56483
66660,124921
165114,25244
117926,195190
87728,68096
94624,94452
146892,146143
67558,90214
5199,107940
31781,92036
178149,158748
52155,151218
150967,170358
170165,141148
45754,74608
93089,85220
176473,133809
127793,193075
117160,20554
99895,160868
75110,121569
165599,37971
43928,167924
88444,110576
165484,160513
149851,106108
18702,20738
42467,90079
59825,82177
83067,171183
76377,186235
70116,158698
168989,103666
71106,116627
95201,196056
153857,136560
118040,108524
43861,48204
6055,32778
190781,61506
173545,65967
195002,183683
196539,20988
55200,43754
104083,27003
25048,16722
124042,143768
14110,6911
104074,137358
21823,27244
68800,162031
40704,22101
171660,102195
81099,60124
64853,193355
74494,116171
164228,33138
34413,138082
44723,7489
9215,173945
93543,85249
124821,122471
141710,71411
143797,116613
35419,182877
141371,46409
154882,156653
119680,165425
196322,166684
147845,114026
137221,167716
167648,139928
81175,91008
126262,141470
59540,23476
115831,80705
95887,108056
68106,40820
79579,2767
24,137184
198782,35730
90147,75173
122997,140272
2180,180294
128956,198042
125060,78541
2394,112836
76787,156500
60611,1892
143710,97948
49432,107934
146945,114584
103481,65508
42800,187416
193231,169342
102163,99184
57826,68938
20764,110687
163924,62799
135426,160750
181908,179474
71267,74626
169989,194753
139445,70470
108240,49283
17947,47816
35815,75915
28929,166957
119365,161934
118690,71338
183624,163251
128973,49227
84054,5084
39885,13010
140239,5801
48742,26810
73954,70567
32778,187484
114928,190606
2150,61029
23644,39500
3860,129388
56934,89630
110164,81677
130651,97359
121552,182697
8319,86572
21030,196757
38296,14690
69862,102871
18713,142394
123246,47606
50382,65556
100028,3307
31971,187349
65263,100872
116119,64792
193362,8784
52213,120805
192760,24631
136613,174589
54643,123948
102006,178636
81817,84689
41579,164931
190902,11058
195225,144069
136557,32018
66404,126151
167384,78332
52094,94483
13654,174770
57091,29603
61857,165913
113812,85069
3949,43872
72377,153274
31365,103758
63724,2340
11008,152325
181076,124589
180461,156293
40630,97359
23456,65201
41339,131050
23960,179816
162174,88715
199114,163874
15742,15669
93196,168971
40348,183848
140601,28152
32984,127885
60994,83031
146368,168990
198363,91047
115007,192201
50584,5597
180682,99029
93891,189896
35319,65718
10351,127219
185237,114688
146544,77257
142274,182724
128474,49748
148557,48923
142506,91138
84850,191994
122786,72174
156940,145364
42033,18055
139234,40638
117803,77508
69035,141978
96236,119034
188,167254
132633,99363
192323,48636
4907,162459
95440,162581
62596,84068
189006,16604
172566,141284
101578,49773
137381,179103
130429,144563
40404,160704
74220,84567
107427,168009
84416,28957
25233,137153
172724,17479
11475,34019
46829,8198
52973,28063
127236,50231
25887,8340
149687,168231
101868,172470
128426,137840
163570,183845
154743,67092
12867,96037
57861,158847
188178,18579
